dataset,statistic_type,statistic_config,build_window_size_sec,bytesPerSecond,query_name,time,tuplesPerSecond,tuplesPerSecond_listener,latency_listener,executionMode,numberOfWorkerThreads,buffersInGlobalBufferManager,joinStrategy,bufferSizeInBytes,pageSize,enableLatency,issue
Nexmark,CountMin,"(1, 10000, uint64)",1,99490378.24585819,Nexmark_CountMinBuild_1_10000_uint64_1sec,67.127241767,2740939.6864336976,2740149.2537313434,3.8819890109890113e-07,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,CountMin,"(1, 10000, uint64)",1,99799193.15396199,Nexmark_CountMinBuild_1_10000_uint64_1sec,66.919525729,2749447.4743455336,2746266.4670658684,3.6928445839874415e-07,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,CountMin,"(1, 10000, uint64)",1,100927187.71291548,Nexmark_CountMinBuild_1_10000_uint64_1sec,66.171611687,2780523.495034455,2775018.7915407857,3.841974882260597e-07,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,CountMin,"(1, 10000, uint64)",1,113639174.96787095,Nexmark_CountMinBuild_1_10000_uint64_1sec,58.769475191,3130736.158559004,3128159.863945578,4.673838304552591e-07,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,CountMin,"(1, 10000, uint64)",1,103499675.67821401,Nexmark_CountMinBuild_1_10000_uint64_1sec,64.526914024,2851395.01528876,2850468.944099379,4.647912087912088e-07,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,CountMin,"(1, 10000, uint64)",1,118608950.64182441,Nexmark_CountMinBuild_1_10000_uint64_1sec,56.307004133,3267652.467629111,3258255.0531914895,5.005854003139718e-07,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,CountMin,"(1, 10000, uint64)",1,84964763.13069332,Nexmark_CountMinBuild_1_10000_uint64_1sec,78.603345998,2340761.9442139463,2332274.427480916,7.716822605965463e-07,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,CountMin,"(1, 10000, uint64)",1,82136250.22717944,Nexmark_CountMinBuild_1_10000_uint64_1sec,81.310196844,2262836.9889818686,2261440.8866995075,7.529973312401884e-07,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,CountMin,"(1, 10000, uint64)",1,78423630.44513108,Nexmark_CountMinBuild_1_10000_uint64_1sec,85.15946834,2160555.0690548145,2155243.779342723,7.312753532182104e-07,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,CountMin,"(5, 10000, uint64)",1,82667045.07035042,Nexmark_CountMinBuild_5_10000_uint64_1sec,80.788114155,2277460.2789587793,2273969.6163366335,3.834174254317112e-07,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,CountMin,"(5, 10000, uint64)",1,82411314.56809357,Nexmark_CountMinBuild_5_10000_uint64_1sec,81.038807705,2270414.955631781,2268000.0,4.209530612244898e-07,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,CountMin,"(5, 10000, uint64)",1,82931165.35240085,Nexmark_CountMinBuild_5_10000_uint64_1sec,80.530819091,2284736.7390127867,2283194.029850746,3.9110408163265307e-07,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,CountMin,"(5, 10000, uint64)",1,104424440.5906451,Nexmark_CountMinBuild_5_10000_uint64_1sec,63.955474755,2876872.100548603,2877278.9968652036,5.793635792778651e-07,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,CountMin,"(5, 10000, uint64)",1,109024009.90486288,Nexmark_CountMinBuild_5_10000_uint64_1sec,61.257283417,3003589.2997001396,3002225.4901960786,5.198788069073783e-07,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,CountMin,"(5, 10000, uint64)",1,117051270.99116866,Nexmark_CountMinBuild_5_10000_uint64_1sec,57.056319145,3224738.7100526565,3220000.0,5.681095761381476e-07,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,CountMin,"(5, 10000, uint64)",1,86014993.51247218,Nexmark_CountMinBuild_5_10000_uint64_1sec,77.643610739,2369695.5776372966,2369951.030927835,8.031557299843014e-07,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,CountMin,"(5, 10000, uint64)",1,82422462.5776515,Nexmark_CountMinBuild_5_10000_uint64_1sec,81.027846841,2270722.0810278323,2264249.1975308643,8.686591836734693e-07,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,CountMin,"(5, 10000, uint64)",1,79965299.79479805,Nexmark_CountMinBuild_5_10000_uint64_1sec,83.517659424,2203027.7460951847,2202455.635491607,7.941978021978022e-07,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,CountMin,"(10, 10000, uint64)",1,58525674.909619965,Nexmark_CountMinBuild_10_10000_uint64_1sec,114.112561441,1612370.440874994,1612282.3421052631,4.1004913657770806e-07,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,CountMin,"(10, 10000, uint64)",1,59229369.761670515,Nexmark_CountMinBuild_10_10000_uint64_1sec,112.756807997,1631757.0909323301,1630425.2659574468,4.0173155416012566e-07,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,CountMin,"(10, 10000, uint64)",1,58718477.495391086,Nexmark_CountMinBuild_10_10000_uint64_1sec,113.737871942,1617682.1129010182,1615841.5641476274,4.226150706436421e-07,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,CountMin,"(10, 10000, uint64)",1,104335610.9745342,Nexmark_CountMinBuild_10_10000_uint64_1sec,64.00992539,2874424.862690814,2874415.625,5.820850863422292e-07,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,CountMin,"(10, 10000, uint64)",1,107028700.2956567,Nexmark_CountMinBuild_10_10000_uint64_1sec,62.399287813,2948618.925770303,2941820.032051282,6.117048665620095e-07,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,CountMin,"(10, 10000, uint64)",1,109762815.73837577,Nexmark_CountMinBuild_10_10000_uint64_1sec,60.844964928,3023943.250155932,3019713.8157894737,6.012318681318681e-07,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,CountMin,"(10, 10000, uint64)",1,79771232.22055754,Nexmark_CountMinBuild_10_10000_uint64_1sec,83.720841312,2197681.223894101,2195797.822966507,7.561151334379906e-06,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,CountMin,"(10, 10000, uint64)",1,79910473.66385876,Nexmark_CountMinBuild_10_10000_uint64_1sec,83.574960425,2201517.2973382836,2198197.4401913877,7.008305180533753e-06,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,CountMin,"(10, 10000, uint64)",1,77693169.13421221,Nexmark_CountMinBuild_10_10000_uint64_1sec,85.960126848,2140431.0084993886,2139163.17016317,1.547193092621664e-06,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,Reservoir,100,30,128669490.80636224,Nexmark_ReservoirBuild_100_30sec,51.904415197,3544818.30306094,3536576.923076923,3.742656200941915e-07,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,Reservoir,100,30,131571760.52998713,Nexmark_ReservoirBuild_100_30sec,50.759484004,3624775.243686498,3618476.377952756,3.8206295133437995e-07,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,Reservoir,100,30,131630508.3883929,Nexmark_ReservoirBuild_100_30sec,50.736829598,3626393.735237505,3619062.9921259843,3.921767660910518e-07,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,Reservoir,100,30,114039393.85289049,Nexmark_ReservoirBuild_100_30sec,58.563224938,3141762.107445231,3138836.177474403,5.256026687598117e-07,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,Reservoir,100,30,120866986.09354453,Nexmark_ReservoirBuild_100_30sec,55.255077419,3329860.885087325,3327061.5942028984,4.3973657770800627e-07,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,Reservoir,100,30,112718716.99825403,Nexmark_ReservoirBuild_100_30sec,59.249385123,3105377.72869775,3100337.8378378376,4.291466248037677e-07,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,Reservoir,100,30,83812931.89003669,Nexmark_ReservoirBuild_100_30sec,79.683582514,2309029.227791981,2304409.7989949747,8.063631083202512e-07,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,Reservoir,100,30,88970231.87611997,Nexmark_ReservoirBuild_100_30sec,75.064597823,2451111.793522784,2449512.0,6.513304552590267e-07,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,Reservoir,100,30,84574074.15471755,Nexmark_ReservoirBuild_100_30sec,78.966453263,2329998.5423836927,2325442.139240506,6.431453689167975e-07,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,Reservoir,500,30,131359664.33789095,Nexmark_ReservoirBuild_500_30sec,50.841441379,3618932.03673013,3617940.94488189,3.760189952904239e-07,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,Reservoir,500,30,131546135.7612359,Nexmark_ReservoirBuild_500_30sec,50.76937179,3624069.286518938,3618496.062992126,3.810893249607536e-07,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,Reservoir,500,30,130881992.60744807,Nexmark_ReservoirBuild_500_30sec,51.026994172,3605772.277704761,3601580.3921568627,3.793712715855573e-07,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,Reservoir,500,30,102533129.73764634,Nexmark_ReservoirBuild_500_30sec,65.135187925,2824766.871201132,2820701.5384615385,4.3354160125588695e-07,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,Reservoir,500,30,119358065.34075812,Nexmark_ReservoirBuild_500_30sec,55.953610298,3288290.425230641,3286243.727598566,4.3894992150706434e-07,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,Reservoir,500,30,117624856.06480004,Nexmark_ReservoirBuild_500_30sec,56.778090086,3240540.8621761226,3235299.295774648,4.344427001569859e-07,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,Reservoir,500,30,84604197.82575198,Nexmark_ReservoirBuild_500_30sec,78.938336934,2330828.443394173,2324054.7974683545,6.763218210361067e-07,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,Reservoir,500,30,84400832.45234314,Nexmark_ReservoirBuild_500_30sec,79.128540323,2325225.7687169774,2322941.7721518986,7.172913657770801e-07,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,Reservoir,500,30,87346045.04448488,Nexmark_ReservoirBuild_500_30sec,76.460412954,2406365.7766365036,2401621.449086162,7.047579277864992e-07,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,Reservoir,1000,30,131154915.31979385,Nexmark_ReservoirBuild_1000_30sec,50.920811147,3613291.242923177,3604850.9803921566,4.0841193092621666e-07,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,Reservoir,1000,30,131570964.27909313,Nexmark_ReservoirBuild_1000_30sec,50.759791194,3624753.307136309,3621259.842519685,4.106863422291994e-07,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,Reservoir,1000,30,131080950.78423563,Nexmark_ReservoirBuild_1000_30sec,50.949544034,3611253.535011371,3608559.05511811,3.6090769230769235e-07,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,Reservoir,1000,30,112863584.8540967,Nexmark_ReservoirBuild_1000_30sec,59.173334629,3109368.808663156,3110871.186440678,4.53101726844584e-07,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,Reservoir,1000,30,111365499.67268825,Nexmark_ReservoirBuild_1000_30sec,59.969332456,3068096.8665942093,3067826.086956522,4.625700156985872e-07,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,Reservoir,1000,30,113168529.09486726,Nexmark_ReservoirBuild_1000_30sec,59.013885993,3117769.960477173,3112749.8983050846,4.4140015698587134e-07,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,Reservoir,1000,30,84791034.92660192,Nexmark_ReservoirBuild_1000_30sec,78.764396257,2335975.767523872,2334394.4020356233,6.959949764521194e-07,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,Reservoir,1000,30,79056742.51097564,Nexmark_ReservoirBuild_1000_30sec,84.477483664,2177997.1777072223,2174677.7251184834,7.112902668759813e-07,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,Reservoir,1000,30,83911675.54002167,Nexmark_ReservoirBuild_1000_30sec,79.589814302,2311749.595266696,2308775.8186397986,7.239342229199372e-07,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,EquiWidthHistogram,"(100, 0, 100000, uint64)",30,130917707.122127,Nexmark_EquiWidthHistogramBuild_100_0_100000_uint64_30sec,51.013073944,3606756.205320588,3593881.7647058824,4.28709262166405e-07,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,EquiWidthHistogram,"(100, 0, 100000, uint64)",30,130727664.97795893,Nexmark_EquiWidthHistogramBuild_100_0_100000_uint64_30sec,51.087232952,3601520.5828993125,3599380.3921568627,4.289574568288854e-07,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,EquiWidthHistogram,"(100, 0, 100000, uint64)",30,131743784.11898315,Nexmark_EquiWidthHistogramBuild_100_0_100000_uint64_30sec,50.693205138,3629514.4585773773,3618478.9173228345,3.9079748822605967e-07,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,EquiWidthHistogram,"(100, 0, 100000, uint64)",30,124293057.9376878,Nexmark_EquiWidthHistogramBuild_100_0_100000_uint64_30sec,53.732000683,3424248.4676028863,3419371.747211896,4.5901193092621665e-07,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,EquiWidthHistogram,"(100, 0, 100000, uint64)",30,101251969.21899045,Nexmark_EquiWidthHistogramBuild_100_0_100000_uint64_30sec,65.959355907,2789471.1594731277,2784714.696969697,4.489682888540032e-07,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,EquiWidthHistogram,"(100, 0, 100000, uint64)",30,108032771.93712531,Nexmark_EquiWidthHistogramBuild_100_0_100000_uint64_30sec,61.819340134,2976280.895285818,2969493.996763754,4.367277864992151e-07,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,EquiWidthHistogram,"(100, 0, 100000, uint64)",30,85738330.08099973,Nexmark_EquiWidthHistogramBuild_100_0_100000_uint64_30sec,77.894153848,2362073.556367724,2361334.1902313624,6.86229513343799e-07,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,EquiWidthHistogram,"(100, 0, 100000, uint64)",30,83367290.95998402,Nexmark_EquiWidthHistogramBuild_100_0_100000_uint64_30sec,80.109532133,2296751.910802974,2293905.0,6.541433281004711e-07,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,EquiWidthHistogram,"(100, 0, 100000, uint64)",30,85048840.83518097,Nexmark_EquiWidthHistogramBuild_100_0_100000_uint64_30sec,78.52564019,2343078.267872954,2341783.163265306,8.295943485086343e-07,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,EquiWidthHistogram,"(500, 0, 100000, uint64)",30,129814508.86423056,Nexmark_EquiWidthHistogramBuild_500_0_100000_uint64_30sec,51.446596628,3576363.317682745,3565891.906614786,4.0762794348508635e-07,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,EquiWidthHistogram,"(500, 0, 100000, uint64)",30,130001693.5408085,Nexmark_EquiWidthHistogramBuild_500_0_100000_uint64_30sec,51.372520558,3581520.217453061,3569182.2957198443,3.725475667189953e-07,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,EquiWidthHistogram,"(500, 0, 100000, uint64)",30,131908130.66221058,Nexmark_EquiWidthHistogramBuild_500_0_100000_uint64_30sec,50.630045627,3634042.1724186805,3627806.324110672,3.905893249607535e-07,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,EquiWidthHistogram,"(500, 0, 100000, uint64)",30,117020251.13189909,Nexmark_EquiWidthHistogramBuild_500_0_100000_uint64_30sec,57.071443698,3223884.1192385633,3217554.3859649124,5.070004709576138e-07,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,EquiWidthHistogram,"(500, 0, 100000, uint64)",30,122320099.0865873,Nexmark_EquiWidthHistogramBuild_500_0_100000_uint64_30sec,54.598669588,3369893.852513189,3362035.622710623,4.416423861852433e-07,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,EquiWidthHistogram,"(500, 0, 100000, uint64)",30,110264263.85332692,Nexmark_EquiWidthHistogramBuild_500_0_100000_uint64_30sec,60.568260655,3037758.04373889,3037370.8609271524,4.5671114599686036e-07,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,EquiWidthHistogram,"(500, 0, 100000, uint64)",30,84120880.5052825,Nexmark_EquiWidthHistogramBuild_500_0_100000_uint64_30sec,79.391877901,2317513.1495117648,2314100.7556675063,7.009216640502356e-07,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,EquiWidthHistogram,"(500, 0, 100000, uint64)",30,80652024.34886059,Nexmark_EquiWidthHistogramBuild_500_0_100000_uint64_30sec,82.806534962,2221946.8678943515,2217701.0144927534,6.8296295133438e-07,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,EquiWidthHistogram,"(500, 0, 100000, uint64)",30,81847419.77513498,Nexmark_EquiWidthHistogramBuild_500_0_100000_uint64_30sec,81.597131496,2254879.7687700517,2250370.098039216,6.546810047095762e-07,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,EquiWidthHistogram,"(1000, 0, 100000, uint64)",30,130790134.3336324,Nexmark_EquiWidthHistogramBuild_1000_0_100000_uint64_30sec,51.062832132,3603241.6009431696,3598819.6078431373,4.0471711145996863e-07,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,EquiWidthHistogram,"(1000, 0, 100000, uint64)",30,128469972.15222327,Nexmark_EquiWidthHistogramBuild_1000_0_100000_uint64_30sec,51.985024688,3539321.6047172877,3526888.173076923,3.816001569858713e-07,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,EquiWidthHistogram,"(1000, 0, 100000, uint64)",30,125523720.35551521,Nexmark_EquiWidthHistogramBuild_1000_0_100000_uint64_30sec,53.205200221,3458152.966923312,3454676.6917293235,4.111302982731554e-07,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,EquiWidthHistogram,"(1000, 0, 100000, uint64)",30,111501474.89219777,Nexmark_EquiWidthHistogramBuild_1000_0_100000_uint64_30sec,59.896200301,3071842.9562372114,3073441.4715719065,4.945580847723705e-07,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,EquiWidthHistogram,"(1000, 0, 100000, uint64)",30,114944922.65595172,Nexmark_EquiWidthHistogramBuild_1000_0_100000_uint64_30sec,58.10186757,3166709.2418041527,3157968.81443299,4.385439560439561e-07,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,EquiWidthHistogram,"(1000, 0, 100000, uint64)",30,103351998.22860403,Nexmark_EquiWidthHistogramBuild_1000_0_100000_uint64_30sec,64.619115145,2847326.5315864766,2844665.6346749226,4.4731742543171113e-07,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,EquiWidthHistogram,"(1000, 0, 100000, uint64)",30,85445591.16025294,Nexmark_EquiWidthHistogramBuild_1000_0_100000_uint64_30sec,78.161021339,2354008.6586380578,2352389.7435897435,6.768679748822605e-07,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,EquiWidthHistogram,"(1000, 0, 100000, uint64)",30,86185809.63182686,Nexmark_EquiWidthHistogramBuild_1000_0_100000_uint64_30sec,77.489724846,2374401.5269851303,2370607.2351421188,6.863981161695447e-07,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,EquiWidthHistogram,"(1000, 0, 100000, uint64)",30,86524018.53926982,Nexmark_EquiWidthHistogramBuild_1000_0_100000_uint64_30sec,77.186829585,2383719.113600642,2380443.005181347,6.927572998430141e-07,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,CountMin,"(1, 100, uint64)",30,106419353.87096897,Nexmark_CountMinBuild_1_100_uint64_30sec,62.756579805,2931831.555698337,2927582.8025477706,3.6907064364207227e-07,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,CountMin,"(1, 100, uint64)",30,104900182.13325533,Nexmark_CountMinBuild_1_100_uint64_30sec,63.665424961,2889978.683291742,2887267.2955974843,3.6278838304552595e-07,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,CountMin,"(1, 100, uint64)",30,104997923.46643937,Nexmark_CountMinBuild_1_100_uint64_30sec,63.606159565,2892671.4371424415,2891226.4150943398,4.141199372056515e-07,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,CountMin,"(1, 100, uint64)",30,116502877.93777214,Nexmark_CountMinBuild_1_100_uint64_30sec,57.324890099,3209630.5929631363,3200511.6724738674,4.57743328100471e-07,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,CountMin,"(1, 100, uint64)",30,108495222.52577633,Nexmark_CountMinBuild_1_100_uint64_30sec,61.555841064,2989021.3149504797,2989260.5863192184,4.567062794348509e-07,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,CountMin,"(1, 100, uint64)",30,115032027.53221293,Nexmark_CountMinBuild_1_100_uint64_30sec,58.05787151,3169108.9634298584,3164524.1379310344,4.3587943485086346e-07,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,CountMin,"(1, 100, uint64)",30,84235824.47942747,Nexmark_CountMinBuild_1_100_uint64_30sec,79.283543733,2320679.832622284,2318169.1919191917,6.957949764521194e-07,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,CountMin,"(1, 100, uint64)",30,83681152.09370486,Nexmark_CountMinBuild_1_100_uint64_30sec,79.809066999,2305398.7212042636,2299656.0651629074,7.152423861852433e-07,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,CountMin,"(1, 100, uint64)",30,86090130.16458808,Nexmark_CountMinBuild_1_100_uint64_30sec,77.575845933,2371765.5771218827,2366994.8320413437,6.974806907378336e-07,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,CountMin,"(5, 100, uint64)",30,103149113.42264631,Nexmark_CountMinBuild_5_100_uint64_30sec,64.746214993,2841737.096444822,2841229.1021671826,3.6653233908948194e-07,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,CountMin,"(5, 100, uint64)",30,104301767.91998376,Nexmark_CountMinBuild_5_100_uint64_30sec,64.03069485,2873492.493420911,2868771.875,3.913791208791209e-07,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
Nexmark,CountMin,"(5, 100, uint64)",30,104236824.80467033,Nexmark_CountMinBuild_5_100_uint64_30sec,64.070588168,2871703.323802083,2867450.0,4.224045525902669e-07,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
