dataset,statistic_type,statistic_config,query_name,num_statistic_ids,build_window_size_sec,build_windows_per_probe_window,num_probe_tuples,num_probe_repetitions,probe_throughput_listener,probe_duration_s,build_throughput_listener,build_duration_s,executionMode,numberOfWorkerThreads,buffersInGlobalBufferManager,joinStrategy,bufferSizeInBytes,pageSize,enableLatency,issue
ClusterMonitoring,CountMin,"(1, 100, 'uint64')",CountMinBuild_1_100_uint64,1,1,1,10,1,50.0,18.015331506729126,106140.34443021766,317.65080404281616,COMPILER,1,20000,HASH_JOIN,1048576,8192,False,ok
ClusterMonitoring,CountMin,"(1, 100, 'uint64')",CountMinBuild_1_100_uint64,1,1,1,10,1,50.0,18.01575255393982,106538.14618369986,298.32361912727356,COMPILER,1,20000,HASH_JOIN,1048576,8192,False,ok
ClusterMonitoring,CountMin,"(1, 100, 'uint64')",CountMinBuild_1_100_uint64,1,1,1000,10,1,-1,0.0,106046.07335907336,325.3955464363098,COMPILER,1,20000,HASH_JOIN,1048576,8192,False,build:timeout
ClusterMonitoring,CountMin,"(1, 100, 'uint64')",CountMinBuild_1_100_uint64,1,1,1000,10,1,-1,0.0,105631.3264516129,300.31838178634644,COMPILER,1,20000,HASH_JOIN,1048576,8192,False,build:timeout
ClusterMonitoring,CountMin,"(1, 100, 'uint64')",CountMinBuild_1_100_uint64,1,1,1,10,1,-1,0.0,106581.17647058824,325.6651101112366,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,build:timeout
ClusterMonitoring,CountMin,"(1, 100, 'uint64')",CountMinBuild_1_100_uint64,1,1,1,10,1,-1,0.0,105967.26520051746,300.34059977531433,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,build:timeout
ClusterMonitoring,CountMin,"(1, 100, 'uint64')",CountMinBuild_1_100_uint64,1,1,1,10,1,50.0,18.015528202056885,108503.69473684211,317.39266419410706,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(1, 100, 'uint64')",CountMinBuild_1_100_uint64,1,1,1000,10,1,-1,0.0,106008.5575679172,300.34139108657837,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,build:timeout
ClusterMonitoring,CountMin,"(1, 100, 'uint64')",CountMinBuild_1_100_uint64,1,1,1000,10,1,-1,0.0,104775.01538461538,325.4008276462555,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,build:timeout
ClusterMonitoring,CountMin,"(1, 100, 'uint64')",CountMinBuild_1_100_uint64,1,1,1000,10,1,50.0,18.015625,107410.41069100391,298.3210241794586,COMPILER,1,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(1, 100, 'uint64')",CountMinBuild_1_100_uint64,1,1,1,10,1,50.0,18.023188829421997,294004.81376518216,222.03829884529114,COMPILER,4,20000,HASH_JOIN,1048576,8192,False,ok
ClusterMonitoring,CountMin,"(1, 100, 'uint64')",CountMinBuild_1_100_uint64,1,1,1,10,1,50.0,43.33934044837952,296171.8875502008,237.36479878425598,COMPILER,4,20000,HASH_JOIN,1048576,8192,False,ok
ClusterMonitoring,CountMin,"(1, 100, 'uint64')",CountMinBuild_1_100_uint64,1,1,1,10,1,50.0,18.013594388961792,295194.15725806454,226.02951574325562,COMPILER,4,20000,HASH_JOIN,1048576,8192,False,ok
ClusterMonitoring,CountMin,"(1, 100, 'uint64')",CountMinBuild_1_100_uint64,1,1,1000,10,1,50.0,18.26742720603943,303077.54852320673,220.03321981430054,COMPILER,4,20000,HASH_JOIN,1048576,8192,False,ok
ClusterMonitoring,CountMin,"(1, 100, 'uint64')",CountMinBuild_1_100_uint64,1,1,1000,10,1,50.0,18.265222787857056,300762.66135458165,218.28259205818176,COMPILER,4,20000,HASH_JOIN,1048576,8192,False,ok
ClusterMonitoring,CountMin,"(1, 100, 'uint64')",CountMinBuild_1_100_uint64,1,1,1,10,1,50.0,18.265182495117188,302385.1087866109,276.7094838619232,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(1, 100, 'uint64')",CountMinBuild_1_100_uint64,1,1,1,10,1,50.0,18.0154390335083,297475.736,220.31069040298462,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(1, 100, 'uint64')",CountMinBuild_1_100_uint64,1,1,1,10,1,50.0,18.014452934265137,285764.01195219124,220.04874229431152,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(1, 100, 'uint64')",CountMinBuild_1_100_uint64,1,1,1000,10,1,50.0,18.265907764434814,294389.6887966805,224.0672345161438,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(1, 100, 'uint64')",CountMinBuild_1_100_uint64,1,1,1000,10,1,50.0,43.34662318229675,296640.8065843621,224.05386805534363,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(1, 100, 'uint64')",CountMinBuild_1_100_uint64,1,1,1000,10,1,50.0,18.014269590377808,300922.38655462186,218.31118631362915,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(1, 100, 'uint64')",CountMinBuild_1_100_uint64,1,1,1,10,1,50.0,43.59096312522888,611205.9710679612,253.36039400100708,COMPILER,16,20000,HASH_JOIN,1048576,8192,False,ok
ClusterMonitoring,CountMin,"(1, 100, 'uint64')",CountMinBuild_1_100_uint64,1,1,1,10,1,50.0,18.015921354293823,655095.9178899999,228.03514671325684,COMPILER,16,20000,HASH_JOIN,1048576,8192,False,ok
ClusterMonitoring,CountMin,"(1, 100, 'uint64')",CountMinBuild_1_100_uint64,1,1,1,10,1,50.0,18.015726327896118,627183.7981401869,244.28322196006775,COMPILER,16,20000,HASH_JOIN,1048576,8192,False,ok
ClusterMonitoring,CountMin,"(1, 100, 'uint64')",CountMinBuild_1_100_uint64,1,1,1000,10,1,50.0,18.01603603363037,584292.9001442308,240.03017401695251,COMPILER,16,20000,HASH_JOIN,1048576,8192,False,ok
ClusterMonitoring,CountMin,"(1, 100, 'uint64')",CountMinBuild_1_100_uint64,1,1,1000,10,1,50.0,43.339340925216675,619191.2525943397,253.61384892463684,COMPILER,16,20000,HASH_JOIN,1048576,8192,False,ok
ClusterMonitoring,CountMin,"(1, 100, 'uint64')",CountMinBuild_1_100_uint64,1,1,1,10,1,50.0,18.014207124710083,615709.4649333333,228.05426716804504,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(1, 100, 'uint64')",CountMinBuild_1_100_uint64,1,1,1000,10,1,50.0,43.33965086936951,590141.6380952381,238.0548963546753,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,ok
ClusterMonitoring,CountMin,"(10, 10000, 'uint64')",CountMinBuild_10_10000_uint64,1,1,1,10,1,-1,0.0,-1,12.023251056671143,COMPILER,4,20000,HASH_JOIN,1048576,8192,False,build:crashed:-9
ClusterMonitoring,CountMin,"(10, 10000, 'uint64')",CountMinBuild_10_10000_uint64,1,1,1,10,1,-1,0.0,-1,10.031579732894897,COMPILER,4,20000,HASH_JOIN,1048576,8192,False,build:crashed:-9
ClusterMonitoring,CountMin,"(10, 10000, 'uint64')",CountMinBuild_10_10000_uint64,1,1,1,10,1,-1,0.0,-1,10.283387899398804,COMPILER,4,20000,HASH_JOIN,1048576,8192,False,build:crashed:-9
ClusterMonitoring,CountMin,"(10, 10000, 'uint64')",CountMinBuild_10_10000_uint64,1,1,1000,10,1,-1,0.0,-1,10.031723022460938,COMPILER,4,20000,HASH_JOIN,1048576,8192,False,build:crashed:-9
ClusterMonitoring,CountMin,"(10, 10000, 'uint64')",CountMinBuild_10_10000_uint64,1,1,1000,10,1,-1,0.0,-1,35.368698596954346,COMPILER,4,20000,HASH_JOIN,1048576,8192,False,build:crashed:-9
ClusterMonitoring,CountMin,"(10, 10000, 'uint64')",CountMinBuild_10_10000_uint64,1,1,1,10,1,-1,0.0,-1,10.034551858901978,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,build:crashed:-9
ClusterMonitoring,CountMin,"(10, 10000, 'uint64')",CountMinBuild_10_10000_uint64,1,1,1,10,1,-1,0.0,-1,37.61582636833191,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,build:crashed:-9
ClusterMonitoring,CountMin,"(10, 10000, 'uint64')",CountMinBuild_10_10000_uint64,1,1,1,10,1,-1,0.0,-1,60.93863582611084,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,build:crashed:-9
ClusterMonitoring,CountMin,"(10, 10000, 'uint64')",CountMinBuild_10_10000_uint64,1,1,1000,10,1,-1,0.0,-1,10.026043891906738,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,build:crashed:-9
ClusterMonitoring,CountMin,"(10, 10000, 'uint64')",CountMinBuild_10_10000_uint64,1,1,1000,10,1,-1,0.0,-1,10.038457870483398,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,build:crashed:-9
ClusterMonitoring,CountMin,"(10, 10000, 'uint64')",CountMinBuild_10_10000_uint64,1,1,1000,10,1,-1,0.0,-1,10.287543058395386,COMPILER,4,20000,HASH_JOIN,1048576,8192,True,build:crashed:-9
ClusterMonitoring,CountMin,"(10, 10000, 'uint64')",CountMinBuild_10_10000_uint64,1,1,1,10,1,-1,0.0,-1,6.038480997085571,COMPILER,16,20000,HASH_JOIN,1048576,8192,False,build:crashed:-9
ClusterMonitoring,CountMin,"(10, 10000, 'uint64')",CountMinBuild_10_10000_uint64,1,1,1,10,1,-1,0.0,-1,6.028424024581909,COMPILER,16,20000,HASH_JOIN,1048576,8192,False,build:crashed:-9
ClusterMonitoring,CountMin,"(10, 10000, 'uint64')",CountMinBuild_10_10000_uint64,1,1,1,10,1,-1,0.0,-1,31.357529163360596,COMPILER,16,20000,HASH_JOIN,1048576,8192,False,build:crashed:-9
ClusterMonitoring,CountMin,"(10, 10000, 'uint64')",CountMinBuild_10_10000_uint64,1,1,1000,10,1,-1,0.0,-1,6.030182123184204,COMPILER,16,20000,HASH_JOIN,1048576,8192,False,build:crashed:-9
ClusterMonitoring,CountMin,"(10, 10000, 'uint64')",CountMinBuild_10_10000_uint64,1,1,1000,10,1,-1,0.0,-1,6.028964996337891,COMPILER,16,20000,HASH_JOIN,1048576,8192,False,build:crashed:-9
ClusterMonitoring,CountMin,"(10, 10000, 'uint64')",CountMinBuild_10_10000_uint64,1,1,1000,10,1,-1,0.0,-1,6.029878616333008,COMPILER,16,20000,HASH_JOIN,1048576,8192,False,build:crashed:-9
ClusterMonitoring,CountMin,"(10, 10000, 'uint64')",CountMinBuild_10_10000_uint64,1,1,1,10,1,-1,0.0,-1,31.613211631774902,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,build:crashed:-9
ClusterMonitoring,CountMin,"(10, 10000, 'uint64')",CountMinBuild_10_10000_uint64,1,1,1,10,1,-1,0.0,-1,6.027625322341919,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,build:crashed:-9
ClusterMonitoring,CountMin,"(10, 10000, 'uint64')",CountMinBuild_10_10000_uint64,1,1,1,10,1,-1,0.0,-1,6.027688980102539,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,build:crashed:-9
ClusterMonitoring,CountMin,"(10, 10000, 'uint64')",CountMinBuild_10_10000_uint64,1,1,1000,10,1,-1,0.0,-1,6.029367208480835,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,build:crashed:-9
ClusterMonitoring,CountMin,"(10, 10000, 'uint64')",CountMinBuild_10_10000_uint64,1,1,1000,10,1,-1,0.0,-1,6.28358006477356,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,build:crashed:-9
ClusterMonitoring,CountMin,"(10, 10000, 'uint64')",CountMinBuild_10_10000_uint64,1,1,1000,10,1,-1,0.0,-1,6.2945942878723145,COMPILER,16,20000,HASH_JOIN,1048576,8192,True,build:crashed:-9
